generation,agent_id,parent_id,fitness,h_x,c_x,i_x_seed,h_dezorg
17,base_gen17_181,base_gen15_164,0.4541670700565454,6.671491407617207,0.5541012216404887,0.9167938905322959,0.8523012085087458
17,base_gen17_182,base_gen14_154,0.44884260296447764,6.7871533122560725,0.5307692307692308,0.9190378954708842,0.8495355700086682
17,base_gen17_183,base_gen15_164,0.44935267650604016,6.640224515193314,0.5470692717584369,0.9093342974404792,0.8471762687086526
17,base_gen17_185,base_gen17_181,0.45227249545102155,6.691405835473156,0.547886108714409,0.9121447276845789,0.840828505027953
17,base_gen17_189,base_gen16_172,0.4491673658880821,6.58543326346342,0.5535714285714286,0.916300002827943,0.8752703204865899
18,base_gen17_181,base_gen17_181,0.4509450596939248,6.621199130961138,0.5509300265721878,0.9077534501283215,0.8410533667094613
18,base_gen17_182,base_gen17_182,0.4515484127679006,6.765832633878416,0.5486415425065732,0.9197051320441051,0.8644830800306198
18,base_gen17_185,base_gen17_185,0.45394078280767947,6.7970766909897495,0.5361702127659574,0.920433128750434,0.8356342269866239
18,base_gen17_189,base_gen17_189,0.4506667257390516,6.664779892570434,0.5408426483233018,0.9134280412758956,0.8415004469794337
18,base_gen18_190,base_gen14_154,0.44884260296447764,6.7871533122560725,0.5307692307692308,0.9190378954708842,0.8495355700086682
18,base_gen18_191,base_gen17_181,0.4489916609955601,6.667435399547055,0.5421052631578948,0.9115906715798443,0.8471762687086526
18,base_gen18_195,base_gen18_190,0.4486223923546532,6.682848852224151,0.543459174714662,0.9177289997715454,0.8663992997275903
18,base_gen18_196,base_gen18_190,0.44884260296447764,6.7871533122560725,0.5307692307692308,0.9190378954708842,0.8495355700086682
18,base_gen18_197,base_gen18_191,0.4485792555649365,6.621771839910515,0.5508399646330681,0.9122371240463303,0.8639564792407454
18,base_gen18_199,base_gen18_192,0.4496008926405749,6.683542362433247,0.5488986784140969,0.9177860695528173,0.8698087283003141
19,base_gen17_182,base_gen17_182,0.45377555021632354,6.688118569596982,0.556049822064057,0.9267066348869231,0.8819635692317758
19,base_gen18_191,base_gen18_191,0.45100283964279786,6.731956523742661,0.5336832895888014,0.9148430655895763,0.8326184001431534
19,base_gen18_197,base_gen18_197,0.4532210391278576,6.664495239645492,0.5464813205907906,0.9134045038010342,0.8371280447494834
19,base_gen19_200,base_gen17_189,0.45242846812416915,6.650908463881265,0.5551753635585971,0.9102208756780963,0.846172893912291
19,base_gen19_202,base_gen19_200,0.45467538754660264,6.663693950429661,0.5489849955869374,0.918937277715288,0.847443749935613
19,base_gen19_204,base_gen19_200,0.45554192846086017,6.664435960291614,0.554089709762533,0.9269616019506687,0.8708289272161704
19,base_gen19_205,base_gen18_190,0.44987456241658397,6.642407118592862,0.546160483175151,0.9077363949674752,0.8392089000984944
19,base_gen19_207,base_gen17_185,0.45020694499280767,6.741481503072589,0.5414123801220575,0.903387593224522,0.8195528282803525
19,base_gen19_208,base_gen17_189,0.4517361479790909,6.624487432772437,0.5528384279475983,0.921084370237649,0.8732878276200657
19,base_gen19_209,base_gen19_208,0.4525497414914092,6.693451432747848,0.5502555366269165,0.9213819600689327,0.8660894976556601
20,base_gen18_197,base_gen18_197,0.45199815671271526,6.624487432772437,0.5537117903930131,0.921084370237649,0.8732878276200657
20,base_gen19_200,base_gen19_200,0.45238062407711077,6.7174866994135245,0.5490877497827976,0.9271236838353326,0.8795377138769739
20,base_gen19_208,base_gen19_208,0.4575189973079773,6.6305933967027935,0.5552608311229,0.92240539004118,0.8513097352474134
20,base_gen19_209,base_gen19_209,0.457989206120887,6.6305933967027935,0.5568281938325991,0.92240539004118,0.8513097352474134
20,base_gen20_210,base_gen19_200,0.452694100556018,6.6539459003150165,0.553763440860215,0.9152520164158935,0.8553046995499665
20,base_gen20_211,base_gen19_209,0.4520849165113472,6.718572172845426,0.5437987857762359,0.9184974347967938,0.8515171830996019
20,base_gen20_214,base_gen20_213,0.4569779741690481,6.646089404413845,0.5496921723834652,0.9236793169085119,0.848846680001237
20,base_gen20_217,base_gen19_208,0.4525497414914092,6.693451432747848,0.5502555366269165,0.9213819600689327,0.8660894976556601
20,base_gen20_218,base_gen20_213,0.4539817153938537,6.689999144045925,0.5541958041958042,0.9210986664002592,0.8641317953250861
20,base_gen20_219,base_gen19_200,0.4550366242366828,6.768688357104841,0.5456140350877193,0.9178569892994445,0.8378804046967764
21,base_gen18_197,base_gen18_197,0.45097137968046397,6.748479178174536,0.5511111111111111,0.9164621848428636,0.8629652303715056
21,base_gen19_200,base_gen19_200,0.45319215811220126,6.763243230376868,0.5311130587204207,0.9180704819408317,0.8258850023717041
21,base_gen20_210,base_gen20_210,0.45209039303058923,6.672060948420807,0.5556521739130434,0.9211521996959801,0.8759067949565693
21,base_gen20_211,base_gen20_211,0.46043037361729566,6.6305933967027935,0.5554577464788732,0.9246217724697128,0.8425891828061134
21,base_gen20_218,base_gen20_218,0.45020694499280767,6.741481503072589,0.5414123801220575,0.903387593224522,0.8195528282803525
21,base_gen21_220,base_gen20_217,0.4505934203081333,6.650865294932615,0.5578947368421052,0.9087840776747921,0.8558351979094713
21,base_gen21_222,base_gen20_219,0.45250579386979106,6.693932941791749,0.5543672014260249,0.919003585030799,0.8665307953670797
21,base_gen21_224,base_gen20_219,0.4542170119907592,6.670142559250166,0.5545536519386834,0.9186744275789424,0.857431486901585
21,base_gen21_225,base_gen20_219,0.45260149639410574,6.628840647547233,0.5516014234875445,0.9174842389668263,0.8581052506778536
21,base_gen21_229,base_gen20_217,0.45554192846086017,6.664435960291614,0.554089709762533,0.9269616019506687,0.8708289272161704
22,base_gen18_197,base_gen18_197,0.45539735801954506,6.655071074446373,0.5507880910683012,0.9154402887631781,0.8377960684126718
22,base_gen20_210,base_gen20_210,0.45331547498535707,6.775953084104399,0.5300261096605744,0.9187826618470889,0.8254184441817985
22,base_gen20_211,base_gen20_211,0.4575189973079773,6.6305933967027935,0.5552608311229,0.92240539004118,0.8513097352474134
22,base_gen21_222,base_gen21_222,0.4558898852593166,6.796022518382545,0.5596170583115753,0.9102950264375964,0.8357137272647707
22,base_gen21_224,base_gen21_224,0.4542170119907592,6.670142559250166,0.5545536519386834,0.9186744275789424,0.857431486901585
22,base_gen21_225,base_gen21_225,0.45266673236224475,6.72243530574627,0.5463203463203463,0.9184646241648166,0.8523084180813372
22,base_gen22_231,base_gen21_229,0.4537839279677817,6.721354487013918,0.5418541854185418,0.9142385223459755,0.8294579441538427
22,base_gen22_233,base_gen22_230,0.45250898175829013,6.73316119685774,0.5542600896860986,0.9222285819896442,0.8744166807118073
22,base_gen22_237,base_gen21_220,0.45407606359054276,6.643711807519402,0.5591397849462365,0.9144062595815748,0.8543450084205781
22,base_gen22_239,base_gen21_222,0.45188414471696914,6.669294607136966,0.5556552962298025,0.9144334445723495,0.8601458321907316
23,base_gen20_210,base_gen20_210,0.45331547498535707,6.775953084104399,0.5300261096605744,0.9187826618470889,0.8254184441817985
23,base_gen20_211,base_gen20_211,0.45570808686596687,6.75696939055527,0.5451358457493427,0.9265791634061391,0.8556112428095275
23,base_gen21_222,base_gen21_222,0.45902047251485645,6.776359349556405,0.547945205479452,0.9159231940232798,0.8166234307030956
23,base_gen22_231,base_gen22_231,0.45691346545693445,6.680754534663038,0.5632688927943761,0.9241253779057065,0.870649456671158
23,base_gen22_233,base_gen22_233,0.45549352180924807,6.730440845429075,0.538878842676311,0.9153692771564235,0.8192738478592847
23,base_gen22_239,base_gen22_239,0.4569635083328304,6.740017490503519,0.5364768683274022,0.9227911199070259,0.8268755605945158
23,base_gen23_240,base_gen22_239,0.4568437999404078,6.752986806877692,0.5405643738977073,0.9234833623817695,0.8353359670989458
23,base_gen23_243,base_gen20_211,0.45331486136686133,6.627392570470043,0.5523049645390071,0.9197526472563412,0.861264758115057
23,base_gen23_245,base_gen23_243,0.4537411854045364,6.651197911621087,0.552930883639545,0.9200405257029604,0.8607917126940364
23,base_gen23_247,base_gen18_197,0.4550366242366828,6.768688357104841,0.5456140350877193,0.9178569892994445,0.8378804046967764
24,base_gen20_210,base_gen20_210,0.45348964714902895,6.635766544243446,0.5510204081632653,0.9220092176379632,0.8641054205946612
24,base_gen20_211,base_gen20_211,0.45185177845429714,6.697808931540928,0.55,0.9255186424593838,0.8795377138769739
24,base_gen21_222,base_gen21_222,0.45070780046471515,6.7189717082945135,0.5342706502636204,0.914098383387618,0.8331129315408995
24,base_gen22_239,base_gen22_239,0.45343787069829294,6.624487432772437,0.5534924845269673,0.921084370237649,0.8657602988931087
24,base_gen23_240,base_gen23_240,0.4550366242366828,6.768688357104841,0.5456140350877193,0.9178569892994445,0.8378804046967764
24,base_gen23_245,base_gen23_245,0.4537411854045364,6.651197911621087,0.552930883639545,0.9200405257029604,0.8607917126940364
24,base_gen23_247,base_gen23_247,0.450762440437129,6.643301676832861,0.542489270386266,0.9102023907226177,0.8354276802002987
24,base_gen24_251,base_gen20_210,0.45331547498535707,6.775953084104399,0.5300261096605744,0.9187826618470889,0.8254184441817985
24,base_gen24_256,base_gen20_210,0.45067175633620965,6.629669284007645,0.5488454706927176,0.9084575769405733,0.8410533667094613
24,base_gen24_257,base_gen23_240,0.4566621264157446,6.70942068567853,0.5579514824797843,0.9194579945917624,0.8522615781203593
25,base_gen20_211,base_gen20_211,0.450612209661039,6.7768722892403535,0.5383304940374787,0.9118498278127248,0.8340592622828351
25,base_gen21_222,base_gen21_222,0.45200807416350186,6.629131230741445,0.5594713656387665,0.9154030747069032,0.8676743644078982
25,base_gen22_239,base_gen22_239,0.44963392753927334,6.699269185394986,0.5445804195804196,0.9190793232213312,0.8663992997275903
25,base_gen24_256,base_gen24_256,0.45331547498535707,6.775953084104399,0.5300261096605744,0.9187826618470889,0.8254184441817985
25,base_gen24_257,base_gen24_257,0.4503244833970934,6.764681450632152,0.533161068044789,0.9152834819751722,0.8363278900196469
25,base_gen25_260,base_gen24_251,0.45982543463438563,6.68614658824992,0.5455373406193078,0.9245661050890142,0.8305941004795685
25,base_gen25_262,base_gen20_210,0.45744228373678986,6.652633907714865,0.5491071428571429,0.9242168256840437,0.8469913598118745
25,base_gen25_264,base_gen23_240,0.4543563110342341,6.743646682100286,0.5551569506726457,0.9227190811148629,0.8677515736249555
25,base_gen25_267,base_gen23_240,0.4541128409241333,6.717758095810251,0.5369886858137511,0.914322806983555,0.8207258415588473
25,base_gen25_269,base_gen25_263,0.45174798064463745,6.78025727372824,0.5312767780634104,0.9188042566850328,0.8351859055845103
26,base_gen20_211,base_gen20_211,0.4537411854045364,6.651197911621087,0.552930883639545,0.9200405257029604,0.8607917126940364
26,base_gen25_264,base_gen25_264,0.4566621264157446,6.70942068567853,0.5579514824797843,0.9194579945917624,0.8522615781203593
26,base_gen25_267,base_gen25_267,0.452695794119934,6.761776741855705,0.5269922879177378,0.9220462608508412,0.8321251134040396
26,base_gen26_270,base_gen24_257,0.45886740195292397,6.74529642408508,0.5583103764921947,0.9232240130928752,0.8511885877058601
26,base_gen26_271,base_gen25_260,0.4560562447169362,6.656296278019926,0.5366759517177344,0.9198572290709289,0.8243757766692433
26,base_gen26_272,base_gen24_256,0.4573304201070908,6.77705289787666,0.5553602811950791,0.9229397807390005,0.8537377731046659
26,base_gen26_273,base_gen25_267,0.45932763252050535,6.776359349556405,0.5489690721649485,0.9159231940232798,0.8166234307030956
26,base_gen26_275,base_gen20_211,0.45195273956115245,6.748987782017022,0.5439512619669278,0.9056576619723353,0.8203073500754677
26,base_gen26_278,base_gen26_273,0.4545590473007658,6.680846558164733,0.5587443946188341,0.92830178032668,0.8860758062411224
26,base_gen26_279,base_gen26_272,0.4592909948504112,6.810481558981019,0.5304878048780488,0.9256684213489349,0.8134477864373543
27,base_gen25_264,base_gen25_264,0.45600813226484005,6.729173924824527,0.5409252669039146,0.9222387624324081,0.836944145112692
27,base_gen25_267,base_gen25_267,0.4541847431836728,6.712086199047023,0.5385949696444059,0.9065028130533306,0.8032257711815712
27,base_gen26_271,base_gen26_271,0.45594850817688504,6.762673494785149,0.5564102564102564,0.9194456888390609,0.8534870658286116
27,base_gen26_273,base_gen26_273,0.4544745685133412,6.717758095810251,0.5381944444444444,0.914322806983555,0.8207258415588473
27,base_gen26_275,base_gen26_275,0.4556836543814001,6.643966179360095,0.5536519386834986,0.9148797601443734,0.8392590364791809
27,base_gen27_282,base_gen26_275,0.45359778621390084,6.7085580237138185,0.5429864253393665,0.9129181376261992,0.8287860510050434
27,base_gen27_283,base_gen25_264,0.45614871630837317,6.831380062609026,0.5477430555555556,0.9250722577135089,0.8535516460752397
27,base_gen27_285,base_gen26_275,0.45327063672447665,6.729173924824525,0.5282051282051282,0.9162783025867887,0.8166502651522807
27,base_gen27_288,base_gen27_280,0.45419215887674796,6.732289237493344,0.5526785714285715,0.9238778043463353,0.8677515736249555
27,base_gen27_289,base_gen27_280,0.45390056686042746,6.751547834762023,0.5497382198952879,0.9185314317409171,0.8514330748930877
28,base_gen25_264,base_gen25_264,0.4522735587317205,6.70587684527097,0.5458515283842795,0.9153784843444727,0.8458557097789987
28,base_gen26_275,base_gen26_275,0.45231707169331675,6.803902043843329,0.5376068376068376,0.9162387118165689,0.835421677485095
28,base_gen27_285,base_gen27_285,0.4523022086148228,6.627013777031025,0.5435759209344115,0.9103000649959119,0.829603000817283
28,base_gen27_288,base_gen27_288,0.45788883160954336,6.7627778453097545,0.5500435161009574,0.9242838806591961,0.8463308177517095
28,base_gen27_289,base_gen27_289,0.45419215887674796,6.732289237493344,0.5526785714285715,0.9238778043463353,0.8677515736249555
28,base_gen28_290,base_gen25_267,0.45530459140040597,6.782969067712565,0.5480682839173405,0.9233772548148674,0.8540226059111496
28,base_gen28_291,base_gen26_273,0.4510471512523434,6.716743150363692,0.5314384151593454,0.9132707359890344,0.825098706449887
28,base_gen28_293,base_gen28_292,0.44933118858494125,6.760171161552666,0.5398613518197574,0.9154499328040506,0.8517609168150564
28,base_gen28_297,base_gen28_293,0.4501331797438586,6.695038697540232,0.5400355871886121,0.9160335316199353,0.8494713111134632
28,base_gen28_299,base_gen26_275,0.44904419374538096,6.662259340302372,0.5544041450777202,0.9163916128248424,0.877364280951781
29,base_gen26_275,base_gen26_275,0.4528442127186601,6.604668098224497,0.5469710272168569,0.9216410118815318,0.8603380069358143
29,base_gen27_289,base_gen27_289,0.45034092546989646,6.768860567431261,0.5485865724381626,0.9198673791592161,0.8708436792058017
29,base_gen28_290,base_gen28_290,0.4498648775760412,6.703525440366059,0.5428571428571428,0.9145095936631903,0.8512353105634838
29,base_gen28_293,base_gen28_293,0.4562192199261882,6.763909769181059,0.5415194346289752,0.9230830891399866,0.8388907751624886
29,base_gen28_297,base_gen28_297,0.45199694256036177,6.638977225047074,0.5451327433628319,0.9169018858970136,0.8499691169849729
29,base_gen28_299,base_gen28_299,0.4528442127186601,6.604668098224497,0.5469710272168569,0.9216410118815318,0.8603380069358143
29,base_gen29_304,base_gen25_264,0.45479505341887494,6.73983379551616,0.5360824742268041,0.9151659325412818,0.8180632755990357
29,base_gen29_305,base_gen28_293,0.4562192199261882,6.763909769181059,0.5415194346289752,0.9230830891399866,0.8388907751624886
29,base_gen29_307,base_gen28_297,0.4484360779252825,6.742046901670012,0.5401396160558464,0.913963562040837,0.8529379395594492
29,base_gen29_308,base_gen28_293,0.45543024794807363,6.761860027258024,0.54673721340388,0.9216519681895763,0.8470845008393921
30,base_gen26_275,base_gen26_275,0.45026776309255834,6.715191310806303,0.5508474576271186,0.9202976130736505,0.8756764036620124
30,base_gen27_289,base_gen27_289,0.45034092546989646,6.768860567431261,0.5485865724381626,0.9198673791592161,0.8708436792058017
30,base_gen28_290,base_gen28_290,0.45600874170462435,6.726923940394906,0.5403295750216826,0.9144293810440018,0.8165241066194067
30,base_gen28_293,base_gen28_293,0.45753337085405055,6.768488140855037,0.5538057742782152,0.9240061761865335,0.8530572476134035
30,base_gen29_304,base_gen29_304,0.45826056329023246,6.745289857075996,0.543630017452007,0.9159382057992649,0.8139877242250104
30,base_gen29_307,base_gen29_307,0.45753337085405055,6.768488140855037,0.5538057742782152,0.9240061761865335,0.8530572476134035
30,base_gen29_308,base_gen29_308,0.4507023694324034,6.770216486975047,0.537567084078712,0.9203237279886262,0.8536480989276163
30,base_gen30_310,base_gen28_297,0.4560099784232341,6.702640022196201,0.5533039647577093,0.9218308109279626,0.8544830823403
30,base_gen30_315,base_gen29_307,0.45939986159576085,6.697360986000972,0.5604982206405694,0.92170267430781,0.8480047087515753
30,base_gen30_318,base_gen30_312,0.4554767774811859,6.66596091381972,0.5460992907801419,0.9188134938004234,0.8387987832653417
31,base_gen27_289,base_gen27_289,0.4602007772430836,6.753013343052504,0.5478961504028648,0.9230288748795304,0.8284125265877051
31,base_gen28_293,base_gen28_293,0.45543024794807363,6.761860027258024,0.54673721340388,0.9216519681895763,0.8470845008393921
31,base_gen29_308,base_gen29_308,0.4552004056289015,6.690349812277797,0.54207263064659,0.9157838100625793,0.8265664429818254
31,base_gen30_315,base_gen30_315,0.45481875648353354,6.682676714697784,0.5513937282229965,0.9180761647087601,0.8481872216887268
31,base_gen30_318,base_gen30_318,0.4552360677174009,6.7405111927782775,0.5316565481352992,0.9267545066888687,0.8381907503381165
31,base_gen31_320,base_gen26_275,0.4555467823490295,6.6282904063205645,0.5342592592592592,0.919826387964563,0.8232209470551485
31,base_gen31_321,base_gen28_290,0.451325121995396,6.7075395826053,0.5390070921985816,0.9190345131170283,0.8494713111134632
31,base_gen31_323,base_gen30_315,0.4528802398831745,6.729948030599208,0.544404973357016,0.9150025241799798,0.8397125710696011
31,base_gen31_325,base_gen30_310,0.45687321055943764,6.741701805693578,0.5575379125780553,0.9200456625336371,0.8520549724039872
31,base_gen31_327,base_gen27_289,0.4606168783587833,6.753013343052504,0.5492831541218638,0.9230288748795304,0.8284125265877051
32,base_gen27_289,base_gen27_289,0.45130074378612095,6.807555254544785,0.5441547518923465,0.9115187373574455,0.8385252523015286
32,base_gen28_293,base_gen28_293,0.45625377186468785,6.723601156207415,0.5487804878048781,0.9296018682793831,0.8659065430823355
32,base_gen29_308,base_gen29_308,0.45347022254678016,6.659046205173193,0.5453736654804271,0.9251612417828968,0.8636124899439819
32,base_gen30_315,base_gen30_315,0.45137829150071473,6.757467872456102,0.5415162454873647,0.9196247308170997,0.8544447377702223
32,base_gen31_321,base_gen31_321,0.45420214433604966,6.716193003898661,0.5409407665505227,0.9135466780901262,0.8242671233708513
32,base_gen31_327,base_gen31_327,0.45284935168221124,6.671824003832584,0.5390763765541741,0.9253741004918146,0.8578030576497411
32,base_gen32_331,base_gen31_321,0.4501153475878409,6.695224690380482,0.5432862190812721,0.9118194795897561,0.8439012896570934
32,base_gen32_333,base_gen31_325,0.4557912678583055,6.721111178643087,0.5503116651825467,0.9229631552568245,0.8539190466243538
32,base_gen32_337,base_gen31_323,0.45833477757594854,6.720397431510876,0.5541850220264317,0.9207252704461684,0.841416821275326
32,base_gen32_339,base_gen29_308,0.4518041105139885,6.710215690883731,0.5479930191972077,0.913054638724465,0.8456055730370313
33,base_gen27_289,base_gen27_289,0.4580870889150902,6.801513671278664,0.5456919060052219,0.9226305091582335,0.8346786873279652
33,base_gen31_321,base_gen31_321,0.45681609278315616,6.732807103454789,0.5515418502202644,0.9231301346495308,0.8510576480384423
33,base_gen31_327,base_gen31_327,0.45338563432568424,6.695339311787921,0.5406360424028268,0.9272965334895146,0.8622672256996056
33,base_gen32_331,base_gen32_331,0.4510355930988993,6.7007845299132995,0.5373913043478261,0.9052875501318538,0.8141278663568774
33,base_gen32_339,base_gen32_339,0.4513138261774298,6.729948030599208,0.5419982316534041,0.9190377557272771,0.8540226059111496
33,base_gen33_341,base_gen31_327,0.45422015335862626,6.691786956746812,0.5409252669039146,0.9270063696348003,0.8578030576497411
33,base_gen33_343,base_gen31_327,0.4530252705848501,6.682759846226463,0.5440917107583775,0.9258527891132542,0.8656431859964515
33,base_gen33_344,base_gen29_308,0.4511333917285556,6.667645942065756,0.5437062937062938,0.9230530716229258,0.8675251609739771
33,base_gen33_347,base_gen33_342,0.45693781664112265,6.751263181837081,0.5590622182146078,0.9185080286496986,0.850174315740545
33,base_gen33_349,base_gen28_293,0.45222389798034024,6.706080320634495,0.5315315315315315,0.9239406532197069,0.8460294404448631
34,base_gen27_289,base_gen27_289,0.4520717408558588,6.779726593257231,0.5367132867132867,0.9252104561169767,0.8577373660830777
34,base_gen33_349,base_gen33_349,0.4540420852340409,6.702322749010567,0.5376344086021505,0.9258870576634559,0.8509588308916609
34,base_gen34_350,base_gen33_343,0.4540420852340409,6.702322749010567,0.5376344086021505,0.9258870576634559,0.8509588308916609
34,base_gen34_351,base_gen31_327,0.4543425732874519,6.691786956746812,0.5413333333333333,0.9270063696348003,0.8578030576497411
34,base_gen34_353,base_gen34_352,0.45693626738491677,6.761582221766914,0.5417789757412399,0.9269554912940923,0.8453758549225064
34,base_gen34_355,base_gen27_289,0.45477794663350435,6.799459872189342,0.5474060822898033,0.9220188234730995,0.8522664489499315
34,base_gen34_356,base_gen33_343,0.4524245961249366,6.676539602764588,0.544973544973545,0.9237807214922944,0.8647891405663702
34,base_gen34_357,base_gen34_355,0.45753337085405055,6.768488140855037,0.5538057742782152,0.9240061761865335,0.8530572476134035
34,base_gen34_358,base_gen34_355,0.4598146239948814,6.820254402585899,0.5610619469026549,0.9241634032167358,0.8529283084214152
34,base_gen34_359,base_gen31_321,0.45704495965666925,6.845546048561593,0.5359307359307359,0.9285222083422624,0.8399768264684139
